Unnamed: 0,label,tweet
531,1,lmao swillalo drose adida lighter phone shit retard
532,0,mam doet haar rol net ze ongesteld wat ongesteld van dat soort vragen waar je denkt hoe leg ik die weer uit
533,1,mayb want friend mayb shes stupid bitch never know make cum
534,0,mine play dmx kirk franklin smh justcallmebrit well neighbor ghetto get like beat kid
535,1,grandma use call porch monkey time come think refer broken bottl nigger knife
536,1,momma told tell mind yoooo damn motha fuckin busi knowin bitch
537,1,nip freeeeezingand that okay theyr slice bra
538,1,twitter hack im pussi admit said want act like never said
539,1,nah girl aint gon abl make tight sinc russ loss job back like damn bitch realli
540,1,nah nomeekjustmilz yo thought photoshop face faggot smmfhi hate yall
541,1,new flame song yr lol bitch super run like
542,1,nigga alway yell fuck bitch get money meanwhil theyr broke still want
543,1,nigga press pussi eeeeeen nothin
544,1,bitch nan
545,1,boat hoe pleas thank mom
546,0,ovo amp kendrick lamar still
547,1,top pregnant ass sorri hoe aint never got money even water broke riptallt
548,0,coupl red sox gotten past first base im die laugh mayb yank need teach game
549,1,peopl time aryan race stand say mongerl turn world ghetto slum
550,1,pistol whip dickau shoot yo bitch club sometim freestyl freestyl im okay
551,1,rt pleas thank bmorepocahonta pierc pussi come across timelin
552,1,remi machiavelli send shot ya belli bitch
553,1,roberto one nasti hoe
554,1,sorri jb justin come back top comment justin timberlak video million view son fuck bitch
555,1,search incred stori white man quest find ingredi necessari make caribbean jerk chicken redneck land
556,1,sell soul materi wish fast car bitch tupac smile remix
557,1,shake bear aka two redneck sex dead bear
558,1,shall compar thee day day bitch
559,1,gotta shape pussi lip tho postprettypussi whole wheat organ pussi
560,1,said wigga man richtak durag
561,1,bitch anyway
562,1,shes florida youv got sniff test swamp pussi
563,1,slow fuck bitch know live classi young ladi
564,1,hes good footbal playerbut still act like nig
565,1,stop pussi son shove needl heart afterearth
566,1,stop look us go eat pussi yuppi fuck
567,1,takin straight dirt finger pussi know put dick
568,1,aint bro move that hoe move
569,1,girl plain look borderlin ugli amp chunki hey least shes got nice smile amp great person
570,0,devil grow insid heart selfish wick white brown yellow black color restrict
571,0,water isnt yellow im healthi student
572,1,hoe aint loyal
573,1,hoe keep callin aint pickin
574,1,sour appl bitter bitch im fuckin wit em
575,1,faggot jonniesantana oriol petti fuckgot swept outta bitch
576,1,ghetto ass band get snuck
577,0,divis trash nomeekjustmilz saint gon win nfc southwatch
578,1,fan wait bitch nigga hate old hoe date look mama
579,1,ghetto motherfuck missi elliott
580,0,recip call leftov browni hell leftov browni that browni havent eaten
581,1,ratchet broad dont repres white ass cant talk trash caus racist shit black
582,1,trust noneee bitch dont
583,1,twitter twitter bitch twitter life
584,0,two road diverg yellow wood chose one robert frost giant
585,1,u got bitch niggaal haymon antonio tarver
586,1,uhuh empti heart empti bottl yellow cab would like catch cuz yo latest ex made u mad
587,1,use girlfriend got hoe lookin good girl fuckin low
588,1,virgin pussi regular pussi oomf pussi
589,1,whaaaaaat lmaooo cromotoast creepgoddess that luv u fat bitch cuz yall got big ole titti phat booti
590,1,walk bitch like nigga made
591,1,hate nigger hate faggot hate spicskkk ralli
592,1,queer hut like butt
594,1,well bitch biolog said
595,1,betysweetcock gotta report spam rt ladi rt head game better pussi
596,1,im done hoe pass squad g
597,1,fuck callin jiggaboo nigga
598,1,peopl think gay marriag okay beyond sorri dont want futur son see fag walk street hold hand
599,1,u littl bitch chris aint six bitch allison mom
600,1,would want play pussi jimmyfallon dead snl
601,1,would wanna green ranger hes evil duh bitch
602,1,would want pussi side burn that good question hahahahaha
603,1,shank bitch cevich
604,1,work tydollasign get rough day hahaha hoe
605,1,wow bitch yes that alreadi establish anyth els say
606,1,yall forget brand new babi girl home bitch cooki burn
607,0,yah said word mtzraymegyptian peopl ysrahal inherit kushiteethiopian
608,0,yaoooooooo yeaimjamaican mawnin yardi
609,1,yo bitch horn tryna shoot porn kingl that shirt worthi toni
610,1,yo sublet pussi shitfahdsay
611,1,yo feet smell like puss whut like flower bitch omg
612,1,yo mama bitch rt theacetjshow one sentenc end relationship
613,1,aint gunna shit spear chucker
614,1,aint bitch favorit respons long text
615,1,yo boy pussi cat
616,1,cunt
617,1,pull pussi dodg collect panti alright stormi jake
618,1,take someon ghetto cant take ghetto
619,1,dont like us color folk hell your color white fuck
620,1,got hella hoe
621,0,hit light line toco bell morn diana back hous miracl charli dianaaaxo
622,1,look cute today realli helll swerv hoe
623,0,look like littl bird help get dress morn
624,1,ol trout mouth ass bitch deeeeaaaadd
625,1,talk like fag shit retard that cool scro lot tard live total kickass live
626,1,took land could make retard diaper sureus imagecool redskin nfl concuss joke
627,1,your garden rose bitch weed
628,1,your fuck shit dumb ass cunt go post pictur flat ass titti ig slut
629,1,queer
630,1,homeboy look bad give cash hoe
631,0,teeth like star aww thank yeah yellow far away
632,1,yup fuck em alohahoesss play like trash rt clipper dont wanna play lol
633,1,aint time hoe get lol ariana mom say us
634,1,bitch chellyhernandez
635,1,ayo even kill handicap crippl bitcheslook scalp real close youll see tripl six
636,1,bitch freak shit
637,1,bitch vagina littl resili rosestoko
638,1,love nah bitch aint love
639,1,pussi root drama attribut put head mama
640,1,call keyshawn johnson caus im catchin erri hoe
641,1,captain save hoe annoy phrase
642,1,day judgement everybodi gonna look big jumbotron watch fuck majjinn buu bitch
643,1,dont let side bitch settl might headbutt evelyn
644,1,dont show bitch unless look like dolli parton
645,1,fuck pussi ass hater go suck dick die quick someon youtub comment think wed good friend
646,0,hick raver venn diagram larg intersect
647,1,hoe suck dick cus look like john stockton hit em wit choppa luke fatherrr lilbthebasedgod
648,1,wasnt work place id deck aye fuck right id give tyson combo nd end uppercut shut fuck bitch
649,1,suck dick dip shes keeper true redneck woman kim dad
650,1,im gonna rip bitch apart rip apart lol
651,1,britney bitch bibl leviticus
652,1,nigga bitch bitch ass nigga dike ass hoe black ass bright ass hoe fag tag scalli wag
653,1,pussi tryna go studio dont call mufuckin crib like god yo word god buss yo shit god word
654,1,oh ya hoe think cute skin tight cat suit assum bodi boomin disput
655,1,omg bitch fuck stupid swear blah blah blah week later omg ilysm bae ur best friend swear
656,1,way fuck bitch name lord mr race
657,1,poor whitey
658,1,ride bros still dont trust hoe
659,1,weekend go fabul naa man your see nae cunt theyll ko second flat hate u fuckgm
660,1,whatev good one abraham lincoln quot yall hoe
661,1,guy say latina gt mean kim kardashian look girl bitch shape like mini fridg amp smell like tortilla
662,0,rapper say twat make feel weird
663,1,better pipe pussi wth even mean
664,1,fuck pussi couldnt even beat dick angri youtub comment
665,1,your cunt right
666,1,son bitch moment rain forget car window
667,1,needi hoe ratchet hoe sidelin hoe beggin hoe dumb hoe look love facebook hoe
668,1,get hit bitch campus want
669,1,khamruz fa blowin tl like bitch spare tire leavin dairi queen
670,0,rt snoop justin much fun charli wilson tribut betaward
671,1,pussi feel
672,1,pussi bitch
673,1,azmonsoon lot rain bad wasnt enough wash away teabagg racist white trash state tcot teaparti azflood
674,1,alexfromtarget get million retweet chrisfromwalmart cant even get bitch text back
675,1,alexfromtarget bitch wetlmmfao
676,1,anncoult still call obama communiti organ syria well still cunt well
677,1,asagiraff pussi
678,0,askdem arent embarrass charli rangel remain caucus
679,1,bob bass bitch bitch dick fish dock
680,0,break ap call mass governor race charli baker watch live coverag wcvb stream onlin
681,1,bangbangbirdgang ya bitch fruit loop
682,1,bartend becom real bitch bartend way way taller bar design holi back pain
683,1,bestsongtohavesexto bitch love sosa bangbang
684,0,bigbird made gay coupl yes gop world bird would exist sinc creator would jail sodomi
685,1,bitchslapthursday pure passion door open watch game bitch
686,0,blessjesus amo two walk togeth except agre
687,0,blessjesus amo hate one uphold justic court detest one tell truth
688,0,blessjesus crown head sole feet
689,0,blessjesusair matthew look bird air yet heaven father feed themar much valuabl
690,0,blessjesuslov happi belat sixtyfifth birthday aunt mari agn strong
691,1,hungrier phat ho diet ig
692,1,burnnotic fi shoot bean bag round guy hurt like bitch dont
693,1,california full white trash
694,1,california full white trash move oklahoma
695,1,celebrityleakedphoto yeahgt know feel know nsa phone quit whine like muslim bitch
696,1,christianbal kiss mose ass fight god otherwis might fuck deadgt retard ass actor faggot
697,0,commonquestioniget uou ghetto
698,1,cowboy bitch cowboysn anoth great win ilov team
699,1,crack whip cracker
700,1,dtla trash noneuropean allow live
701,1,duh transhuman that theyr possibl tuck peni emperorira bitch got man boob
702,1,dearfeministmen easier way get pussi wout sacrif man hoodbest dont includ lose ur self respect
703,1,degenerateartist aint fuckin around allah retard crestgt got bless jesus next fake ass textgt
704,1,degenerateartist cant cardgt im french muslim retardgt dont expect demand child bride yard cuz got man dickgt
705,1,degenerateartist isnt bitch walk back wordsgt isnt witch question turdgt im glitch evolv absurd
706,1,degenerateartist know wordsgt bo jingo dangl fan slang ho ting pang lick drum swing flick alarm bicgt cant hear fire
708,0,degenerateartist sniff whiffi ball involuntari cuz fairi walk downtown hairi climatechang scari sens hillbilli sneezegt
709,0,derekjet lifelong yanke man miss firstballot unanim
710,1,dutch farmer white trash
711,1,dutch peopl live outsid newyorkc white trash
712,0,earlybird earli morn sunris dawn bird thebird jerryre kansa citi
713,0,ebola great thought panic bird flu bad realli aint got time
714,0,ebola great metaphor gop teaparti polici eat vital organ host die tcot teabagg
715,0,explainananimeplotbad boy monkey tail grow savior futurist yet old earth
716,1,fact rt keyshbechillin kany best good piec pussi fuck
717,1,fact femal tweet dayum day r hoe need attent ij wontgetm
718,0,femalelog wors jig im convinc
719,0,firecashman root royal octob yanke
720,1,freeelchapo trend cus french montana bitch ass fuck think sell drug cool lamest poser
721,1,bitch go mo
722,1,freshmanadvic aint hoe get traphouseeeeeee
723,0,glori isaiah mom ask want browni said thank said fast
724,0,holidayseasonl shyglizzi pli shi glizzi feat pli free tha gang
725,0,happycolumbusday wasnt americakarlmarx would never thought share coloni injun
726,0,happycolumbusday hate sound peta callous allbut buffalo lot wors injun
727,1,havok one bad bitch wouldnt wanna mess tna impact
728,0,hellyeah rt bacongawd rt huffingtonpost happi fall pumpkin spice oreo
729,0,hellobrookland monroestmarket open serv free sampl cider vegan slider browni
730,0,holyspirit joshua everi place sole foot shall tread upon given unto said unto mose
731,1,honestyhour middl school hoe use call mandingo warrior
732,1,idonthavetimefor ratchet hoe
733,1,ihopesomeday hoe find relationship instead ruin other
734,1,istandwithrand wise rino pussi real leader like rand cruz lee bachmann etc actual exist fight go home teaparti
735,0,iu straight nation colleg soccer champion wow hoosiern hoosier
736,0,iu make honorari student id way cooler intern student footbal card hoosier
737,1,ifthepurgewasr id best prostitut madam ever hey got pussi shouldnt broke right lmao jk
738,1,ifwed eat da pussi better lesbian
739,1,inmiddleschool fat hell band faggot thank god play sport grade didnt stay band
740,0,indigenouspeoplesday right redskin lot queen right nomg sofunni
741,1,indigenouspeoplesday haha fuckin retard commi hunter biden love snortin pygmi fairi dust dont liber
742,1,iowa full white trash
743,0,iraq gov troop hand sever defeat isi saqlawiya there chatter soldier lost amp jihadi rave
744,1,jesuschrist straightgt that faggot kill period sonofgodgt
745,1,kanyeshrug lol thot like rt shainarakia great thing bitch offer
746,1,lingo nicca tryn talk like
747,1,mentionadislik hoe thinkin bad even tell bitch calm u averag
748,1,messagetomyfuturespous u better cook clean bitch ill give u money aint cleanin dish makin plate
750,1,minnesota full white trash
751,1,myunpopularopinion spanish bitch suck dick babi theyr alreadi fine dress slutti
752,1,nl queen remind still dont get janell mona perplex peopl think shes queer
753,0,np centuri fob
754,1,nationalcatday sure celebr billion bird death blame climatechang fuckin commi
755,0,natitud okay im go say comb yer beard lol wigger
756,0,nowplay bt feat tori amo blue sky radio edit
757,0,nowplay great white bitten twice shi
758,0,nowplay ian hunter bitten twice shi
759,0,nowplay door wasp texa radio big beat
760,1,oomef yeah kno pussi whip nigga put ring
761,1,onlyinamichaelmyersmovi bitch run hundr meter dash niqqa whos actual take time walk amp u still get kill
762,0,pdplive novemb get earli bird ticket lifeofshan
763,0,pacern road perfect way continu iubb finish nba pacer indiana hoosier
764,1,peopletoavoid valeri jarrett control reflex bitch slap
765,1,littl brother hate admit dirkalis know hes still lil bitch though fuck
766,1,qtna rt yall bitch gon breast feed wit nippl ring
767,1,questioniaskmyself slap hoe tuh solv someth ima leav alonei never usual listen
768,0,radiofreenorthwest covington read respons amp mock fbi andi real polit liv awaken gretchen
770,1,rayric bitch justsay
771,1,rayric still bitch nfl got one wrong women fan livid noexcus
772,1,reasonswecantbetogeth u talkin nig smash da homi
773,1,reasonswhywedontgetalong your hoe stop focus suck dick focus get rich
774,1,rebelsci share whaddupgt cloud hog windturbin like fuckin gasbag son bitch
775,1,rebelsci use actual woman genet engin lab natur clone someth faggot rome
776,0,redsox focus oriol knock last year hatr yanke umteen year lol
777,1,remak granni dcyoungfli teamignat hoodcomedi damn bitch bab that big
778,0,royal fantast readi tomorrow sweep dispos os yanke except month
779,0,royal milwauke let yost gonow wish hadnt caus suckhow nowh guy win lose yanke fire girardi
780,0,ruinacomedian midnight charli lapdanc
781,1,ruinadessert midnight fairi queen nomggt fuck obama panti
782,1,shoutout everybodi follow nicca
783,1,shoutout nicca salut
